trial,min_prof_thr,max_down_prop,gain_tightfact,tau_time,tau_dur,thresh_mode,reset_peak,rsi_min_thresh,rsi_max_thresh,vol_thresh,adx_thresh,atr_mult,vwap_atr_mult,buy_factor,sell_factor,trailstop_pct,avg_daily_pnl
270,0.01527,0.01387,0.02153,15.49645,38.7722,median_nonzero,0,2,115,0.09613,5.82668,1.95711,-4.58905,0.07012,0.01131,6.40306,77189586889.88446
409,0.06543,0.01401,0.06451,15.00919,39.99288,median_nonzero,0,3,109,0.19825,6.91209,0.92929,-3.4475,0.07377,0.01724,8.95661,77187797304.47023
136,0.02574,0.03453,0.01277,15.00723,32.44012,median_nonzero,0,4,100,0.05337,4.40587,1.73254,-4.71033,0.08846,0.10001,5.04986,77135360926.31169
224,0.01691,0.02385,0.01498,15.5854,35.56195,median_nonzero,0,1,110,0.07569,5.84606,1.72508,-6.90631,0.05705,0.01616,8.69123,77120618003.98013
141,0.02914,0.03156,0.01216,15.00766,32.49133,median_nonzero,0,4,100,0.05469,4.45238,1.7005,-5.38364,0.12158,0.07431,5.73167,77015464527.60541
139,0.02666,0.03126,0.01272,15.01033,32.23731,median_nonzero,0,4,99,0.0522,4.46579,1.7694,-5.3716,0.12087,0.07328,5.684,77003676377.4882
142,0.02814,0.02926,0.01003,15.03488,31.57612,median_nonzero,0,4,99,0.06068,4.43067,1.6955,-5.32759,0.12125,0.07754,5.90625,76843005050.95964
117,0.01814,0.03213,0.01977,15.15603,31.23066,median_nonzero,0,5,101,0.04609,3.58912,1.81363,-4.01916,0.10109,0.05168,2.39461,76778941680.46811
412,0.01008,0.01586,0.04936,15.19263,38.99564,median_nonzero,0,4,114,0.12449,7.60986,1.99823,-3.60741,0.09199,0.02292,9.51406,76703814805.6375
91,0.02962,0.01956,0.02903,15.20316,28.98459,median_nonzero,0,4,76,0.04761,3.4648,1.8934,-2.23771,0.11241,0.07456,1.04109,76687447915.70987
116,0.01712,0.02842,0.02246,15.17803,31.51763,median_nonzero,0,5,103,0.04506,3.52996,1.8318,-4.02572,0.10096,0.05478,1.92881,76615384064.33247
238,0.01362,0.01867,0.01687,15.55696,39.04918,median_nonzero,0,2,110,0.08061,5.45249,1.87725,-4.81063,0.05129,0.02463,6.92979,76549204924.02747
201,0.019,0.03675,0.01283,15.11516,31.47272,median_nonzero,0,4,106,0.04306,3.99181,1.73337,-4.54051,0.10274,0.06202,5.09408,76543976936.43723
272,0.01508,0.02074,0.01943,15.50247,39.81569,median_nonzero,0,2,113,0.10638,5.71605,1.90793,-4.36962,0.05911,0.01065,5.89131,76462236562.51642
137,0.02478,0.03457,0.01254,15.04039,32.43115,median_nonzero,0,4,100,0.05513,4.25314,1.75933,-4.69493,0.08894,0.0953,5.14253,76321063457.1841
249,0.01015,0.01621,0.01912,15.57979,38.7072,median_nonzero,0,2,112,0.09386,5.56782,1.87497,-4.47134,0.05883,0.01198,6.56841,76150930774.038
253,0.01303,0.01496,0.02075,15.52967,38.43474,median_nonzero,0,2,115,0.08646,5.20861,1.84253,-4.67715,0.069,0.01822,6.27529,76065624223.21472
144,0.02946,0.03195,0.01196,15.00361,32.98121,median_nonzero,0,4,101,0.06009,4.79617,1.71328,-5.07253,0.12276,0.08126,6.52953,76043350275.44421
356,0.01375,0.01003,0.05669,15.37008,39.48675,median_nonzero,0,4,113,0.15207,7.33547,1.9018,-3.10981,0.06933,0.02912,8.79748,76029925895.83243
218,0.01635,0.02369,0.01575,15.57681,36.4496,median_nonzero,0,1,106,0.08509,5.53515,1.79872,-5.17916,0.05801,0.02134,7.23813,75933029750.84027
234,0.01528,0.02017,0.01709,15.57495,38.47793,median_nonzero,0,2,111,0.09961,5.5484,1.7674,-4.73988,0.05218,0.0205,6.97182,75790615528.65236
228,0.01228,0.02221,0.01568,15.53633,36.25173,median_nonzero,0,1,108,0.09077,5.90933,1.80896,-5.29889,0.05855,0.03626,7.6683,75646385927.75595
360,0.01014,0.01483,0.06061,15.43104,39.50948,median_nonzero,0,3,111,0.16491,8.00606,1.4175,-3.38893,0.0687,0.02329,9.13593,75445482329.66449
95,0.01821,0.02527,0.02576,15.57189,28.91709,median_nonzero,0,1,83,0.06358,3.15467,1.94204,-3.31521,0.07702,0.03168,4.02697,75287094989.96446
349,0.01168,0.01148,0.06091,15.43831,39.06009,median_nonzero,0,4,110,0.13984,7.17234,1.04211,-3.68984,0.07057,0.03601,8.54021,75272024985.56927
118,0.01834,0.03757,0.01886,15.19216,33.38314,median_nonzero,0,5,103,0.04285,3.59627,1.83536,-3.94798,0.08339,0.05342,1.82358,75151397767.75471
120,0.02352,0.03685,0.01987,15.1506,33.38042,median_nonzero,0,5,103,0.04244,3.96742,1.83095,-4.06563,0.0978,0.05443,2.35363,75148888452.56465
193,0.02242,0.03452,0.01195,15.42409,32.30259,median_nonzero,0,4,108,0.01016,3.77766,1.7021,-4.67072,0.07589,0.05894,5.17474,74932416127.37448
352,0.01486,0.01009,0.05935,15.38855,39.48416,median_nonzero,0,4,107,0.15995,8.49637,1.32859,-3.07367,0.09273,0.03215,8.78413,74920652562.57877
167,0.03277,0.0327,0.01154,15.26027,30.79524,median_nonzero,0,3,104,0.03591,4.61026,1.73318,-5.03777,0.08117,0.10278,5.55153,74849920287.00078
161,0.02518,0.03522,0.01039,15.22556,31.08851,median_nonzero,0,3,106,0.03769,5.01364,1.58123,-4.90288,0.08737,0.09554,4.81416,74761936332.39871
121,0.02299,0.03803,0.01996,15.14,33.61192,median_nonzero,0,5,104,0.04576,3.98373,1.83186,-4.09513,0.09888,0.05536,1.86863,74673271388.83997
115,0.01343,0.0301,0.02224,15.51345,30.2135,median_nonzero,0,5,94,0.04516,3.61693,1.82434,-3.48345,0.05794,0.0331,3.32475,74655860432.42636
366,0.01004,0.01191,0.06213,15.38099,39.5999,median_nonzero,0,3,107,0.12789,8.04775,1.96002,-3.33139,0.08876,0.02295,8.58019,74592466633.74591
393,0.01172,0.06146,0.04138,15.00023,38.73443,median_nonzero,0,4,111,0.13857,7.74831,0.92512,-3.6728,0.06852,0.01007,9.35092,74527249956.98775
192,0.0196,0.04973,0.01266,15.00661,31.61193,median_nonzero,0,3,107,0.02276,3.83529,1.64003,-4.99929,0.08875,0.10639,11.31762,74396529666.70564
265,0.01005,0.01993,0.02133,15.57079,36.95281,median_nonzero,0,2,113,0.10066,5.72277,1.86962,-4.56632,0.06513,0.01916,7.46788,74239296803.65797
188,0.02621,0.03039,0.01411,15.21421,30.05436,median_nonzero,0,4,97,0.01403,6.31666,1.73995,0.84019,0.09834,0.09116,5.85947,74139043660.21266
418,0.01175,0.01315,0.05944,15.37092,39.53038,median_nonzero,0,4,115,0.17036,8.60174,0.98266,-3.28124,0.09356,0.03088,9.6189,73986613581.20477
132,0.01635,0.03286,0.02664,15.18769,33.37749,median_nonzero,0,5,107,0.01436,3.54691,1.79283,-4.47823,0.11167,0.07576,6.61859,73775120661.88437
173,0.02481,0.03748,0.0125,15.23058,32.15794,median_nonzero,0,2,103,0.02801,4.69331,1.55019,-4.57905,0.08539,0.10818,3.95098,73587008720.55078
389,0.0167,0.01322,0.04618,15.44118,38.58658,median_nonzero,0,4,114,0.15228,8.63433,0.95034,-3.6567,0.10364,0.02201,7.85768,73577147186.62984
125,0.02057,0.03916,0.01969,15.19919,34.51658,median_nonzero,0,5,104,0.03257,3.64439,1.84111,-4.01321,0.10051,0.04852,2.28469,73572478092.63249
166,0.02837,0.03629,0.01475,15.26827,33.05656,median_nonzero,0,2,108,0.02263,5.16686,1.65579,-5.82448,0.09485,0.08878,4.50216,73568266410.28156
184,0.02599,0.03431,0.01471,15.53657,32.29109,median_nonzero,0,2,101,0.01589,4.3466,1.66847,-5.10228,0.06987,0.06084,3.75845,73455011966.59663
186,0.02469,0.0309,0.01218,15.3858,31.92437,median_nonzero,0,4,99,0.02467,3.88639,1.70449,-5.69749,0.08356,0.07279,4.66141,73430503739.30731
210,0.0226,0.02931,0.01369,15.59221,34.14071,median_nonzero,0,1,106,0.06603,5.04918,1.69168,-4.94378,0.06533,0.04249,7.51099,73118484896.2789
331,0.01543,0.01446,0.05603,15.4605,38.80008,median_nonzero,0,3,108,0.14618,7.07956,1.95622,-3.23045,0.07325,0.02308,9.62847,73094068721.5695
165,0.03053,0.03924,0.01352,15.00171,31.34624,median_nonzero,0,3,105,0.03213,4.87113,1.59387,-5.17368,0.10777,0.14913,6.29567,72918948985.94273
129,0.01996,0.04382,0.0157,15.00543,32.68776,median_nonzero,0,4,101,0.05581,3.60934,1.72814,-4.34154,0.10057,0.08963,3.30865,72916956162.19406
122,0.02263,0.03799,0.01994,15.19144,34.93656,median_nonzero,0,5,105,0.04481,3.69747,1.83734,-4.12918,0.09739,0.0568,1.75306,72807839338.9655
236,0.01239,0.0206,0.01746,15.73639,37.9779,median_nonzero,0,2,113,0.08129,5.36217,1.80947,-4.5585,0.05106,0.014,6.82035,72805356223.47221
289,0.01187,0.01557,0.05539,15.52902,39.33146,median_nonzero,0,2,113,0.10356,6.32209,1.97151,-4.06134,0.07319,0.02762,9.08877,72798183458.71939
384,0.01211,0.01359,0.05965,15.22051,38.16097,median_nonzero,0,3,114,0.14606,7.67559,0.42411,-3.91893,0.09424,0.1426,9.13403,72782797174.61914
333,0.01382,0.01183,0.05995,15.47055,39.06619,median_nonzero,0,3,110,0.13139,7.89488,1.91399,-3.58026,0.08788,0.02986,8.68542,72662124241.8899
406,0.0116,0.01359,0.05996,15.18895,39.31679,median_nonzero,0,3,110,0.16311,8.61305,1.17442,-3.63189,0.18606,0.02356,10.4308,72536373936.71443
126,0.01609,0.03298,0.02223,15.41746,33.58135,median_nonzero,0,5,108,0.03214,4.05173,1.80449,-4.33769,0.08665,0.04826,3.74483,72431914534.8673
261,0.01251,0.01438,0.01775,15.56731,38.41033,median_nonzero,0,2,115,0.13213,5.02072,1.83211,-4.45387,0.07099,0.01919,6.14806,72412579025.29134
244,0.01068,0.02149,0.0184,15.66896,37.80528,median_nonzero,0,2,113,0.10678,5.18472,1.85468,-4.59342,0.05184,0.01103,6.67713,72400287239.9131
182,0.02786,0.03788,0.01006,15.3615,30.5751,median_nonzero,0,3,100,0.02106,4.81627,1.58285,-5.32239,0.09611,0.08136,4.87968,72280269727.96283
196,0.02393,0.04259,0.01123,15.01716,26.85844,median_nonzero,0,3,105,0.04975,4.37225,1.53296,-5.15019,0.0844,0.17707,9.64272,72190275356.36455
154,0.03309,0.03366,0.01434,15.3073,31.04771,median_nonzero,0,3,102,0.03754,5.38297,1.60315,-5.92069,0.09118,0.11227,6.22112,72125406958.25284
397,0.01001,0.01537,0.05739,15.5336,39.14793,median_nonzero,0,3,110,0.12923,8.30675,1.22531,-3.72562,0.09237,0.02907,9.90262,72042436628.89897
358,0.01157,0.0118,0.05864,15.49007,38.16076,median_nonzero,0,3,107,0.15733,6.84812,1.96564,-4.03188,0.08836,0.01596,8.33184,71956239058.41812
346,0.01005,0.01446,0.0564,15.44244,37.96947,median_nonzero,0,4,108,0.16007,7.98781,1.90236,-3.56541,0.07134,0.02706,9.45954,71914069495.73656
198,0.02062,0.04073,0.01212,15.3277,31.91262,median_nonzero,0,3,104,0.05985,3.37887,1.60741,-5.44329,0.07767,0.07542,9.35905,71740890418.10677
123,0.02205,0.0376,0.02006,15.14749,33.77087,median_nonzero,0,5,103,0.04566,3.96504,1.75608,-4.13877,0.09905,0.09216,1.80722,71590140990.78935
150,0.02691,0.03523,0.01257,15.40107,32.83874,median_nonzero,0,3,107,0.02089,4.69278,1.65702,-5.65279,0.09216,0.08493,4.64394,71485559737.43091
402,0.01323,0.01364,0.04485,15.36752,39.9644,median_nonzero,0,3,112,0.3208,8.45749,1.14193,-4.13701,0.07375,0.02579,7.95087,71478332682.94897
363,0.01177,0.01011,0.05979,15.01496,38.06448,median_nonzero,0,3,110,0.13511,8.23479,1.18147,-3.53996,0.26042,0.03856,8.4803,71466011401.87161
273,0.0135,0.01784,0.01666,15.69798,39.21172,median_nonzero,0,2,112,0.09762,5.53635,1.93518,-4.45305,0.05882,0.02401,7.55271,71282002568.60284
124,0.0231,0.04133,0.01672,15.22669,35.77046,median_nonzero,0,5,105,0.04181,3.76534,1.82864,-4.63646,0.08752,0.05532,2.0456,71270350078.58173
255,0.01364,0.01719,0.0169,15.71409,39.16874,median_nonzero,0,2,113,0.09111,5.60689,1.84836,-4.61315,0.06879,0.02429,6.31973,71011016358.74242
102,0.01803,0.02627,0.01818,15.60955,30.24711,median_nonzero,0,6,94,0.07277,3.16424,1.95288,-3.11789,0.06796,0.01125,2.66257,71009604325.45447
215,0.02165,0.02706,0.01687,15.74905,35.01006,median_nonzero,0,1,105,0.08021,5.36713,1.72812,-4.94185,0.05382,0.03013,8.30179,71005033437.99805
185,0.02316,0.05334,0.01305,15.23329,33.02359,median_nonzero,0,2,62,0.01543,4.57989,1.75554,-4.84151,0.07387,0.08619,4.25033,70993681738.07594
175,0.02672,0.03143,0.01135,15.00115,34.01419,median_nonzero,0,4,112,0.24081,5.12847,1.73909,-5.99768,0.08419,0.09002,8.64563,70929790660.68324
405,0.01759,0.01188,0.03878,15.481,18.63476,median_nonzero,0,3,114,0.15158,7.40754,1.02877,-2.77978,0.22545,0.01707,8.24408,70816636922.68483
200,0.02207,0.04906,0.0101,15.1881,33.77741,median_nonzero,0,3,103,0.03151,3.35504,1.47818,-5.21822,0.09118,0.09051,9.74003,70731311897.7389
103,0.0189,0.02631,0.01811,15.60254,30.46203,median_nonzero,0,6,95,0.07235,3.14646,1.95138,-3.25995,0.06247,0.02355,2.73114,70611415264.8177
226,0.02108,0.0254,0.01735,15.78677,37.12829,median_nonzero,0,1,109,0.08294,6.15243,1.75349,-5.48569,0.05307,0.02851,7.9797,70459194326.57127
178,0.03028,0.03599,0.01233,15.52447,31.87494,median_nonzero,0,3,106,0.03931,5.50372,1.6838,-5.58329,0.07912,0.06901,6.98692,70376799626.98753
177,0.01992,0.03403,0.01005,15.25461,32.66445,median_nonzero,0,2,102,0.03413,4.62285,1.77816,-4.74574,0.1069,0.11558,5.99214,70348031657.24059
104,0.01793,0.02709,0.01843,15.63712,30.50276,median_nonzero,0,6,96,0.07273,3.20964,1.94255,-3.81874,0.06377,0.01303,2.8109,70321379563.0656
374,0.01327,0.01302,0.05436,15.57243,39.9657,median_nonzero,0,3,108,0.13586,7.0556,1.96024,-3.87612,0.08912,0.01619,9.30457,70187540151.50708
143,0.02635,0.03054,0.01016,15.38923,33.99546,median_nonzero,0,3,99,0.05961,5.01788,1.64958,-5.25789,0.11726,0.07368,5.80075,69519908901.23062
288,0.01,0.01276,0.05805,15.14962,39.7631,median_nonzero,0,12,114,0.11192,6.68702,1.94809,-4.18247,0.05779,0.01869,8.29501,69392553642.09105
145,0.02765,0.02884,0.01123,15.35872,32.17962,median_nonzero,0,4,99,0.05227,4.51121,1.68957,-4.94697,0.12301,0.07914,7.10855,69093382068.57138
408,0.01307,0.0119,0.06247,15.8409,37.94386,median_nonzero,0,3,111,0.13163,7.78839,1.0056,-3.22587,0.08152,0.01008,9.38639,68924981886.79245
285,0.0101,0.01023,0.06175,15.17387,39.40363,median_nonzero,0,2,111,0.12591,6.43649,1.97167,-4.23597,0.23301,0.02361,8.70426,68799145323.92001
350,0.01001,0.01469,0.06379,15.18532,39.99741,median_nonzero,0,3,112,0.14998,7.56901,1.93023,-3.78478,0.20576,0.01669,9.43252,68787768709.0549
251,0.01258,0.01716,0.01788,15.83498,37.71428,median_nonzero,0,2,114,0.104,5.30489,1.8924,-4.25092,0.05851,0.017,6.49111,68758545294.1046
112,0.01506,0.02069,0.02247,15.55138,29.71255,median_nonzero,0,8,97,0.06601,3.46581,1.90211,-3.34207,0.07523,0.02808,1.0944,68756647379.08612
365,0.01001,0.01217,0.05898,15.64206,38.347,median_nonzero,0,3,109,0.14728,8.70566,1.89791,-3.17002,0.07948,0.02653,9.15699,68559453916.16766
197,0.01935,0.04172,0.01313,15.45633,34.43212,median_nonzero,0,2,107,0.02253,3.7403,1.55838,-5.07378,0.08869,0.08145,5.66807,68449828841.91041
220,0.01694,0.02299,0.01643,15.91212,36.4015,median_nonzero,0,1,107,0.07727,5.65799,1.69703,-4.96853,0.06218,0.02708,6.91931,67882932016.0495
156,0.03322,0.03645,0.01101,15.38736,31.63934,median_nonzero,0,3,112,0.01361,5.12931,1.52513,-5.73135,0.10952,0.12609,7.26599,67717335254.32876
158,0.0313,0.03295,0.01476,15.49118,31.72493,median_nonzero,0,3,109,0.01861,5.72167,1.61921,-5.50962,0.10536,0.1082,5.23432,67691494738.57851
169,0.02228,0.02766,0.01159,15.70911,31.65927,median_nonzero,0,2,108,0.03723,5.35408,1.77832,-4.83334,0.09472,0.06225,6.0374,67408742606.69347
391,0.01153,0.01577,0.05551,15.7025,38.95942,median_nonzero,0,3,115,0.17676,8.40779,0.90138,-3.36486,0.09347,0.02152,8.77532,67347042044.79443
64,0.03578,0.01669,0.03111,15.01279,25.5624,median_nonzero,0,2,75,0.03584,6.68532,1.79908,-2.38751,0.12992,0.28516,16.15518,66906072849.34724
96,0.01374,0.02481,0.0235,15.59482,29.25471,median_nonzero,0,8,87,0.06564,3.01155,1.94853,-3.35435,0.06444,0.03755,1.12584,66580179372.68634
97,0.01403,0.02495,0.02381,15.71044,30.70639,median_nonzero,0,6,90,0.09282,3.1272,1.95629,-3.34545,0.06245,0.03492,3.29233,66481452294.50793
138,0.02577,0.03411,0.01173,15.39536,32.65027,median_nonzero,0,4,100,0.05333,4.28258,1.7408,-4.66332,0.11011,0.1021,5.11176,66007186331.58516
340,0.01188,0.0739,0.06993,15.00015,39.24284,median_nonzero,0,4,111,0.13427,8.24515,1.25571,-3.47422,0.09474,0.02876,9.75279,65900659533.60927
268,0.01447,0.01656,0.02025,15.93087,37.65533,median_nonzero,0,2,114,0.1043,5.14781,1.99813,-4.24153,0.0644,0.01627,6.26606,65637981630.90674
216,0.02303,0.02653,0.01471,16.02829,34.72135,median_nonzero,0,1,108,0.07026,5.26698,1.72829,-4.95074,0.05082,0.03224,7.85536,65408794183.78681
98,0.01,0.02496,0.02139,15.62799,29.16,median_nonzero,0,8,90,0.06664,3.08691,1.96362,-3.33625,0.0625,0.04082,2.6533,65268081437.91759
74,0.03473,0.01471,0.03518,15.27291,22.53928,median_nonzero,0,4,79,0.0837,4.04284,1.56787,-2.63612,0.11478,0.22473,16.70087,65033657046.21355
160,0.03163,0.02841,0.01379,15.73298,34.1563,median_nonzero,0,3,102,0.03228,4.72368,1.47306,-5.26613,0.07208,0.11931,4.18493,64690762006.50945
128,0.02472,0.04758,0.02518,15.43696,34.69304,median_nonzero,0,5,110,0.03341,4.28801,1.85834,-3.92424,0.10577,0.06177,6.79284,64249320067.74242
187,0.0282,0.03274,0.01567,15.71871,32.61785,median_nonzero,0,2,104,0.04163,4.16079,1.78484,-6.55939,0.115,0.06953,4.04302,63647293804.26659
353,0.01207,0.01172,0.05772,15.21397,38.40554,median_nonzero,0,3,107,0.18115,8.12043,1.11529,-3.42067,0.30146,0.02331,8.50115,63462307731.81894
339,0.01326,0.01467,0.06637,15.43746,39.60763,median_nonzero,0,3,108,0.15077,7.96412,1.30829,-3.21795,0.07099,0.18874,10.76731,63404408768.84264
168,0.06399,0.03042,0.01308,15.50882,32.51457,median_nonzero,0,3,102,0.02837,5.91976,0.28123,-0.20666,0.10592,0.13539,7.63188,63038471831.36959
81,0.03542,0.0124,0.02815,15.23146,24.44757,median_nonzero,0,1,77,0.06102,6.03399,1.54195,-2.56442,0.13646,0.28219,15.79641,62936163092.21422
311,0.01215,0.0102,0.05932,15.02349,39.29607,median_nonzero,0,3,109,0.16168,7.89411,1.94743,-3.7004,0.34941,0.03255,8.97029,62391794148.96117
41,0.03565,0.02956,0.0147,15.00791,31.93372,median_nonzero,0,2,57,0.08685,11.13885,1.49063,-4.93413,0.13769,0.23579,14.42475,62150409759.14123
100,0.01076,0.02543,0.02359,15.57479,30.83464,median_nonzero,0,9,91,0.10627,3.33935,1.90916,-3.32547,0.07783,0.04001,3.33335,62106441903.07075
101,0.01427,0.02327,0.02556,15.87218,29.0246,median_nonzero,0,7,87,0.06531,3.51798,1.99441,-3.49195,0.05206,0.04949,4.93644,61967207143.93336
71,0.031,0.01818,0.03153,15.26727,22.17444,median_nonzero,0,1,83,0.05646,4.22384,1.66886,-2.78241,0.13923,0.28209,16.2875,61910447098.81536
65,0.02208,0.0176,0.03033,15.31429,25.59182,median_nonzero,0,1,74,0.03623,5.08781,1.80476,-2.52233,0.13424,0.263,16.66775,61891738402.6772
343,0.01369,0.01261,0.06576,15.22781,38.62137,median_nonzero,0,13,107,0.14896,7.25281,1.95654,-3.84194,0.07159,0.02487,10.13175,61063792935.16394
180,0.02087,0.03245,0.01119,15.01417,33.61222,median_nonzero,0,4,101,0.03022,8.55812,1.71547,-4.48536,0.29302,0.09728,5.40793,60711361785.71624
67,0.02846,0.01055,0.03019,15.31976,25.54823,median_nonzero,0,3,78,0.02424,6.53786,1.78826,-1.68351,0.13656,0.28717,18.29887,60690624697.49722
72,0.04138,0.01867,0.02776,15.34859,24.68457,median_nonzero,0,2,85,0.05318,4.49799,1.68859,-2.66766,0.12965,0.25472,16.36655,60682319266.91042
335,0.01361,0.01204,0.06327,15.01554,39.49136,median_nonzero,0,11,108,0.14529,8.16938,1.38594,-3.41227,0.09264,0.16458,10.00873,60519224775.01919
92,0.02647,0.01898,0.02931,15.97073,28.34718,median_nonzero,0,4,76,0.01811,3.66159,1.87285,-0.84591,0.10715,0.08282,8.17758,60459644063.71763
84,0.04018,0.01017,0.03539,15.26747,25.76745,median_nonzero,0,3,70,0.05076,4.20707,1.71308,-2.15271,0.16434,0.24869,17.3027,60454079551.51694
157,0.02977,0.04152,0.01081,15.86491,30.9716,median_nonzero,0,2,106,0.02674,5.54939,1.56533,-4.98759,0.07783,0.10023,6.20325,60320893177.35054
58,0.03168,0.0286,0.03081,15.00595,24.21932,median_nonzero,0,1,73,0.07512,11.69231,1.45199,-2.49482,0.15385,0.29114,16.44566,59835566885.81614
114,0.01503,0.02233,0.0155,15.85811,27.8091,median_nonzero,0,6,98,0.09414,3.29352,1.91064,-2.90168,0.0901,0.07527,4.5488,59663658565.61807
42,0.03444,0.02894,0.01381,15.04603,32.74507,median_nonzero,0,1,114,0.06066,11.6218,1.53157,-5.06111,0.10886,0.30265,12.2758,59580956788.57054
282,0.01192,0.0123,0.05949,15.14458,39.77371,median_nonzero,0,2,113,0.10906,6.81198,1.99363,-4.30755,0.40566,0.01041,7.91675,59409106077.87421
179,0.03248,0.0291,0.01365,15.20711,31.34605,median_nonzero,0,18,98,0.04857,4.01736,1.61178,-4.9348,0.05034,0.0436,6.49339,59371445587.85741
414,0.01629,0.01,0.05489,15.48324,37.45853,median_nonzero,0,3,108,0.18088,7.83725,1.99548,-4.26851,0.07407,0.21462,9.20673,59353989482.47359
76,0.03752,0.01962,0.03156,15.32305,25.98913,median_nonzero,0,3,85,0.04212,4.90255,1.85654,-1.90895,0.15918,0.24051,17.1072,59147767365.11822
108,0.01218,0.02985,0.02386,15.75249,31.10752,median_nonzero,0,6,93,0.20016,3.57181,1.93176,-3.65804,0.09168,0.01917,5.68478,59044928912.78165
105,0.01906,0.02678,0.01804,16.20575,30.38804,median_nonzero,0,6,95,0.0443,3.31677,1.8904,-3.0932,0.0734,0.01244,4.26918,58892766976.50178
163,0.02392,0.03377,0.01005,15.49788,32.013,median_nonzero,0,2,102,0.02601,5.22981,1.67053,-6.26151,0.2657,0.06289,4.55257,58809359823.06176
159,0.07706,0.036,0.01154,15.30912,33.02994,median_nonzero,0,2,106,0.01015,4.85804,1.65114,-5.16507,0.0945,0.0866,5.39421,58682733923.97197
59,0.0304,0.03432,0.04385,15.43024,23.85053,median_nonzero,0,1,73,0.02971,5.44945,1.425,-2.35333,0.13104,0.28579,16.51648,58365307915.65249
52,0.03164,0.03421,0.02602,15.07301,22.29701,median_nonzero,0,1,93,0.14688,12.23644,1.43425,-5.52134,0.08538,0.31778,15.34817,58291186502.0163
127,0.02062,0.03603,0.01936,15.12422,31.47075,median_nonzero,0,4,103,0.02323,4.65883,1.76669,-3.99908,0.34576,0.06703,2.31351,57944032387.9276
22,0.02523,0.02283,0.01599,15.00856,26.02813,median_nonzero,0,7,69,0.01292,11.7276,1.64515,-5.85442,0.12049,0.32376,14.74247,57915579087.20769
107,0.01444,0.03187,0.01892,16.02796,28.06644,median_nonzero,0,5,98,0.07965,3.21621,1.84052,-3.97107,0.08115,0.06509,1.63146,57906702426.20135
51,0.03255,0.0254,0.03413,15.0099,26.61871,median_nonzero,0,2,88,0.06712,12.60473,0.90337,-4.46658,0.09951,0.34471,15.85315,57801653432.34769
79,0.02399,0.01741,0.0317,15.65863,21.47526,median_nonzero,0,3,79,0.07273,4.61267,1.6345,-3.6177,0.123,0.23573,17.56738,57653695969.16124
69,0.02779,0.01002,0.03054,15.35743,23.65129,median_nonzero,0,2,72,0.04455,6.85317,1.75343,-1.16107,0.17081,0.28435,19.28653,57236326633.66427
33,0.03867,0.03023,0.02495,15.04275,29.50163,median_nonzero,0,2,58,0.09693,11.09597,1.4967,-5.18847,0.19057,0.24059,15.46098,57147675489.8358
176,0.02369,0.0914,0.0165,15.41206,29.84073,median_nonzero,0,3,104,0.0227,4.15719,1.65385,-5.23395,0.09269,0.08168,4.87746,57060503319.59333
411,0.01491,0.01001,0.06018,15.21444,39.37379,median_nonzero,0,19,107,0.14692,8.2653,0.93868,-4.14372,0.06642,0.01007,7.85092,56328123539.74915
130,0.01222,0.03968,0.0211,15.41298,32.01423,median_nonzero,0,13,104,0.04966,3.87365,1.87003,-3.67843,0.08225,0.0481,2.41127,55013793639.54678
28,0.0184,0.03301,0.01683,15.00952,28.33358,median_nonzero,0,5,60,0.05068,10.92056,1.62651,-5.11866,0.19054,0.27404,17.74394,54386909988.83035
49,0.03439,0.0264,0.03332,15.04153,27.23199,median_nonzero,0,2,89,0.0642,12.76731,0.89786,-4.52129,0.10531,0.3422,16.17228,54202565775.5968
111,0.0107,0.0242,0.02135,15.5918,29.22088,median_nonzero,0,10,90,0.34797,3.18603,1.9486,-3.42331,0.0656,0.0432,2.75136,53681827664.8704
50,0.01273,0.03893,0.01298,15.47178,37.08176,median_nonzero,0,4,56,0.11367,11.60129,1.25812,-6.2775,0.06645,0.25369,14.10829,53292141207.94135
62,0.02571,0.03432,0.05134,15.78775,23.1634,median_nonzero,0,3,71,0.01021,5.30904,0.94843,-2.89093,0.11199,0.31853,16.99032,53164298982.44167
334,0.01165,0.01428,0.06609,15.14416,38.59982,median_nonzero,0,4,110,0.16553,9.03181,1.956,-3.75081,0.44635,0.02293,9.46712,52709059223.72829
54,0.03698,0.02822,0.02612,15.47524,20.01525,median_nonzero,0,2,87,0.14037,12.37735,0.79326,-4.08084,0.09463,0.30305,13.51291,52665910730.5359
86,0.04077,0.0148,0.03507,15.27509,27.48123,median_nonzero,0,4,81,0.05877,3.90462,1.72816,-1.29107,0.20733,0.27113,17.84509,52323034701.83098
113,0.02086,0.02097,0.02678,16.30567,29.92376,median_nonzero,0,9,96,0.06275,3.45326,1.8896,-3.0623,0.078,0.0259,1.3751,52279682547.87215
61,0.03127,0.02745,0.04066,15.41403,24.03085,median_nonzero,0,1,77,0.07837,11.62169,1.18738,-1.55419,0.15435,0.30596,14.35304,51898734127.58031
44,0.05509,0.03526,0.06813,15.61897,39.53704,median_nonzero,0,4,113,0.10146,9.84948,1.27103,-4.86303,0.14078,0.15125,9.56421,51844904292.74778
75,0.04137,0.01495,0.03547,15.72892,22.39793,median_nonzero,0,4,82,0.07864,4.11351,1.58181,-2.64647,0.17547,0.22553,16.59675,51247005729.00462
